,Active,Active_scale,Confirmed,Country_Region,Date,Deaths,FIPS,Hospitalization_Rate,ISO3,Incident_Rate,Last_Update,Lat,Long_,Mortality_Rate,People_Hospitalized,People_Tested,Province_State,Recovered,Testing_Rate,UID,Active_per1000
27,18480.0,18.48,150672,US,2020-11-02,2529,27.0,,USA,2671.6636830204525,2020-11-02 05:30:37,45.6945,-93.9002,1.678480407773176,,2836227.0,MN,129663.0,50290.99416415823,84000027.0,18.48
28,15767.0,15.767,120500,US,2020-11-02,3348,28.0,,USA,4048.8564248631374,2020-11-02 05:30:37,32.7416,-89.6787,2.7784232365145227,,924764.0,MS,101385.0,31072.503426407748,84000028.0,15.767
29,185287.0,185.287,188325,US,2020-11-02,3038,29.0,,USA,3068.467768583192,2020-11-02 05:30:37,38.4561,-92.2884,1.6131687242798354,,2535182.0,MO,,41306.912276608375,84000029.0,185.287
30,11721.0,11.721,33495,US,2020-11-02,376,30.0,,USA,3133.952981816617,2020-11-02 05:30:37,46.9219,-110.4544,1.1225556053142258,,501704.0,MT,21398.0,46941.834506324034,84000030.0,11.721
31,26765.0,26.765,71666,US,2020-11-02,654,31.0,,USA,3704.8027096662126,2020-11-02 05:30:37,41.1254,-98.2681,0.9125666285267772,,945178.0,NE,44247.0,48861.35706634795,84000031.0,26.765
32,97291.0,97.291,101477,US,2020-11-02,1781,32.0,,USA,3294.54092584921,2020-11-02 05:30:37,38.3135,-117.0554,1.7511357253367759,,1263183.0,NV,2409.0,41010.35791693667,84000032.0,97.291
33,1352.0,1.352,11214,US,2020-11-02,483,33.0,,USA,824.7340795213098,2020-11-02 05:30:37,43.4525,-71.5639,4.307116104868913,,616594.0,NH,9379.0,45347.43044661696,84000033.0,1.352
34,186044.0,186.044,239629,US,2020-11-02,16354,34.0,,USA,2697.8594243086445,2020-11-02 05:30:37,40.2989,-74.521,6.824716540986277,,4657849.0,NJ,37231.0,52440.32158735627,84000034.0,186.044
35,24636.0,24.636,47232,US,2020-11-02,1026,35.0,,USA,2252.5441988831712,2020-11-02 05:30:37,34.8405,-106.2485,2.1722560975609757,,1172720.0,NM,21570.0,55928.261198218825,84000035.0,24.636
36,396369.0,396.369,509735,US,2020-11-02,33535,36.0,,USA,2620.2657703646137,2020-11-02 05:30:37,42.1657,-74.9481,6.578908648611534,,14676653.0,NY,79831.0,75444.55742575871,84000036.0,396.369
37,40698.0,40.698,276692,US,2020-11-02,4383,37.0,,USA,2638.1558347549467,2020-11-02 05:30:37,35.6301,-79.8064,1.5840718199297414,,4095365.0,NC,231611.0,39047.789853704446,84000037.0,40.698
38,8370.0,8.37,45043,US,2020-11-02,531,38.0,,USA,5910.673934666734,2020-11-02 05:30:37,47.5289,-99.78399999999999,1.178873520857847,,841049.0,ND,36142.0,110364.90469279402,84000038.0,8.37
40,43438.0,43.438,219000,US,2020-11-02,5303,39.0,,USA,1873.5403067815314,2020-11-02 05:30:37,40.3888,-82.7649,2.4214611872146117,,4524758.0,OH,170259.0,38709.20772343465,84000039.0,43.438
41,15684.0,15.684,124111,US,2020-11-02,1345,40.0,,USA,3136.5152789848603,2020-11-02 05:30:37,35.5653,-96.9289,1.0837073265061117,,1618743.0,OK,107082.0,40908.639461851,84000040.0,15.684
42,38868.0,38.868,45429,US,2020-11-02,691,41.0,,USA,1077.0941858157585,2020-11-02 05:30:37,44.571999999999996,-122.0709,1.5210548328160427,,867792.0,OR,5870.0,20574.824840904017,84000041.0,38.868
43,47513.0,47.513,214416,US,2020-11-02,8803,42.0,,USA,1674.8647417209936,2020-11-02 05:30:37,40.5908,-77.2098,4.105570479814939,,2537746.0,PA,158100.0,19823.06030726944,84000042.0,47.513
45,28910.0,28.91,32874,US,2020-11-02,1201,44.0,,USA,3103.1914522056213,2020-11-02 05:30:37,41.6809,-71.5118,3.653343067469733,,1124307.0,RI,2763.0,106130.67688918133,84000044.0,28.91
46,82621.0,82.621,178023,US,2020-11-02,3936,45.0,,USA,3457.620679649326,2020-11-02 05:30:37,33.8569,-80.945,2.2109502704706694,,1827352.0,SC,91466.0,35491.42562589415,84000045.0,82.621
47,13138.0,13.138,47324,US,2020-11-02,437,46.0,,USA,5349.405816252364,2020-11-02 05:30:37,44.2998,-99.4388,0.923421519736286,,262165.0,SD,33749.0,29634.582364504287,84000046.0,13.138
48,24898.0,24.898,261426,US,2020-11-02,3353,47.0,,USA,3828.076426226657,2020-11-02 05:30:37,35.7478,-86.6923,1.2825809215609771,,3683173.0,TN,233175.0,53932.92073096982,84000047.0,24.898
49,136308.0,136.308,936816,US,2020-11-02,18502,48.0,,USA,3230.858893371786,2020-11-02 05:30:37,31.0545,-97.5635,1.974987617632492,,8158492.0,TX,782006.0,28136.727420008374,84000048.0,136.308
50,30597.0,30.597,116510,US,2020-11-02,614,49.0,,USA,3634.1711276317405,2020-11-02 05:30:37,40.15,-111.8624,0.5269933911252253,,1398355.0,UT,85299.0,43617.38363384673,84000049.0,30.597
51,322.0,0.322,2196,US,2020-11-02,58,50.0,,USA,351.92928080462957,2020-11-02 05:30:37,44.0459,-72.7107,2.6411657559198543,,412747.0,VT,1816.0,66146.51860850111,84000050.0,0.322
53,158693.0,158.693,182392,US,2020-11-02,3655,51.0,,USA,2136.8589303122635,2020-11-02 05:30:37,37.7693,-78.17,2.003925610772402,,2647659.0,VA,20044.0,31019.308843434126,84000051.0,158.693
54,105949.0,105.949,108315,US,2020-11-02,2366,53.0,,USA,1422.4100062863654,2020-11-02 05:30:37,47.4009,-121.4905,2.184369662558279,,2450122.0,WA,,32175.396292502075,84000053.0,105.949
55,5412.0,5.412,24883,US,2020-11-02,460,54.0,,USA,1388.4463718657007,2020-11-02 05:30:37,38.4912,-80.9545,1.8486516899087733,,787586.0,WV,19011.0,43946.50662027166,84000054.0,5.412
56,47585.0,47.585,228862,US,2020-11-02,2047,55.0,,USA,3930.6929026589214,2020-11-02 05:30:37,44.2685,-89.6165,0.8944254616319004,,3310356.0,WI,179230.0,56855.191488645476,84000055.0,47.585
57,4960.0,4.96,13723,US,2020-11-02,87,56.0,,USA,2371.107835904064,2020-11-02 05:30:37,42.756,-107.3025,0.6339721635210961,,130985.0,WY,8676.0,22632.04546279194,84000056.0,4.96
0,110914.0,110.914,194892,US,2020-11-03,2973,1.0,,USA,3974.8041324159694,2020-11-03 06:00:57,32.3182,-86.9023,1.525460254910412,,1356420.0,AL,81005.0,27664.05917786092,84000001.0,110.914
1,9863.0,9.863,17057,US,2020-11-03,84,2.0,,USA,2331.640568932875,2020-11-03 06:00:57,61.3707,-152.4044,0.4924664360673037,,620170.0,AK,7110.0,84775.37267017066,84000002.0,9.863
3,200568.0,200.568,248139,US,2020-11-03,5982,4.0,,USA,3409.103554925957,2020-11-03 06:00:57,33.7298,-111.4312,2.4107455901732497,,1792602.0,AZ,41589.0,24627.99419183353,84000004.0,200.568
4,10149.0,10.149,113641,US,2020-11-03,1985,5.0,,USA,3765.6852466230407,2020-11-03 06:00:57,34.9697,-92.3731,1.7467287334676744,,1363429.0,AR,101507.0,45179.508013111525,84000005.0,10.149
5,922722.0,922.722,940411,US,2020-11-03,17689,6.0,,USA,2380.0508516060972,2020-11-03 06:00:57,36.1162,-119.6816,1.8809860794907758,,18912501.0,CA,,47864.93789529382,84000006.0,922.722
6,101794.0,101.794,112147,US,2020-11-03,2292,8.0,,USA,1947.0244859288568,2020-11-03 06:00:57,39.0598,-105.3111,2.0441653883200743,,2034795.0,CO,8038.0,35334.055945610286,84000008.0,101.794
7,59431.0,59.431,73858,US,2020-11-03,4627,9.0,,USA,2071.5863828073307,2020-11-03 06:00:57,41.5978,-72.7554,6.264724200492838,,2367994.0,CT,9800.0,66418.0471305676,84000009.0,59.431
8,11226.0,11.226,25311,US,2020-11-03,710,10.0,,USA,2599.295106411821,2020-11-03 06:00:57,39.3185,-75.5071,2.805104500019754,,565983.0,DE,13375.0,58123.22082147215,84000010.0,11.226
10,3348.0,3.348,17438,US,2020-11-03,647,11.0,,USA,2470.850118101478,2020-11-03 06:00:57,38.8974,-77.0268,3.7102878770501206,,528174.0,District of Columbia,13443.0,74838.78829442196,84000011.0,3.348
11,795229.0,795.229,812063,US,2020-11-03,16834,12.0,,USA,3780.9523414873743,2020-11-03 06:00:57,27.7663,-81.6868,2.072991873783192,,10126764.0,FL,,47150.05123677602,84000012.0,795.229
12,354922.0,354.922,362921,US,2020-11-03,7999,13.0,,USA,3418.164652571533,2020-11-03 06:00:57,33.0406,-83.6431,2.2040609388820163,,3596700.0,GA,,33875.45169859013,84000013.0,354.922
15,3188.0,3.188,15231,US,2020-11-03,219,15.0,,USA,1075.732834606518,2020-11-03 06:00:57,21.0943,-157.4983,1.437857002166634,,533672.0,HI,11824.0,37692.10776115355,84000015.0,3.188
16,34995.0,34.995,65845,US,2020-11-03,632,16.0,,USA,3684.5330192242586,2020-11-03 06:00:57,44.2405,-114.4788,0.9598299035613942,,387935.0,ID,30218.0,21707.94011409769,84000016.0,34.995
17,419656.0,419.656,429749,US,2020-11-03,10093,17.0,,USA,3391.375241174888,2020-11-03 06:00:57,40.3495,-88.9861,2.348580217755015,,7882680.0,IL,,62206.37112850631,84000017.0,419.656
18,56815.0,56.815,185185,US,2020-11-03,4390,18.0,,USA,2750.727509013001,2020-11-03 06:00:57,39.8494,-86.2583,2.3706023706023704,,2970330.0,IN,123980.0,44121.113707085286,84000018.0,56.815
19,36817.0,36.817,132516,US,2020-11-03,1756,19.0,,USA,4200.096986754652,2020-11-03 06:00:57,42.0115,-93.2105,1.3251230040146096,,900994.0,IA,93943.0,28557.02092188129,84000019.0,36.817
20,81553.0,81.553,85280,US,2020-11-03,1045,20.0,,USA,2927.250546971593,2020-11-03 06:00:57,38.5266,-96.7265,1.2253752345215758,,655267.0,KS,2682.0,22492.15154974713,84000020.0,81.553
21,89662.0,89.662,109670,US,2020-11-03,1492,21.0,,USA,2454.745456975029,2020-11-03 06:00:57,37.6681,-84.6701,1.3604449712774689,,1926140.0,KY,18516.0,43112.82405851995,84000021.0,89.662
22,9048.0,9.048,183616,US,2020-11-03,5934,22.0,,USA,3949.755571014762,2020-11-03 06:00:57,31.1695,-91.8678,3.2317445102823283,,2788484.0,LA,168634.0,59982.95471900884,84000022.0,9.048
23,1062.0,1.062,6798,US,2020-11-03,148,23.0,,USA,505.7237995197186,2020-11-03 06:00:57,44.6939,-69.3819,2.1771109149749925,,644435.0,ME,5588.0,47941.470541849056,84000023.0,1.062
24,134639.0,134.639,146995,US,2020-11-03,4155,24.0,,USA,2431.405565627026,2020-11-03 06:00:57,39.0639,-76.8021,2.826626756012109,,3479230.0,MD,8201.0,57549.026743062816,84000024.0,134.639
25,23472.0,23.472,160549,US,2020-11-03,10023,25.0,,USA,2329.327966922901,2020-11-03 06:00:57,42.2302,-71.5301,6.242953864552255,,6217043.0,MA,127054.0,90200.07680809133,84000025.0,23.472
26,75517.0,75.517,204326,US,2020-11-03,7716,26.0,,USA,2045.9489907585541,2020-11-03 06:00:57,43.3266,-84.5361,3.776318236543563,,5008299.0,MI,121093.0,50148.900700190265,84000026.0,75.517
27,18957.0,18.957,153620,US,2020-11-03,2538,27.0,,USA,2723.936597281525,2020-11-03 06:00:57,45.6945,-93.9002,1.6521286290847546,,2872763.0,MN,132125.0,50938.83785325,84000027.0,18.957
28,11678.0,11.678,120865,US,2020-11-03,3348,28.0,,USA,4061.120595776623,2020-11-03 06:00:57,32.7416,-89.6787,2.770032681090473,,958073.0,MS,105839.0,32191.70142355104,84000028.0,11.678
29,188180.0,188.18,191223,US,2020-11-03,3043,29.0,,USA,3115.6862451176617,2020-11-03 06:00:57,38.4561,-92.2884,1.59133577027868,,2553774.0,MO,,41609.84047389232,84000029.0,188.18
30,12370.0,12.37,34252,US,2020-11-03,386,30.0,,USA,3204.7815355480743,2020-11-03 06:00:57,46.9219,-110.4544,1.1269414924675931,,508931.0,MT,21496.0,47618.02731717906,84000030.0,12.37
31,27191.0,27.191,72620,US,2020-11-03,656,31.0,,USA,3754.12012357269,2020-11-03 06:00:57,41.1254,-98.2681,0.903332415312586,,950497.0,NE,44773.0,49136.324911807635,84000031.0,27.191
32,97826.0,97.826,102114,US,2020-11-03,1784,32.0,,USA,3315.221696563421,2020-11-03 06:00:57,38.3135,-117.0554,1.8077834577041345,,1270643.0,NV,2442.0,41252.55344209839,84000032.0,97.826
33,1407.0,1.407,11320,US,2020-11-03,483,33.0,,USA,832.5298537703967,2020-11-03 06:00:57,43.4525,-71.5639,4.26678445229682,,626532.0,NH,9430.0,46078.32105498889,84000033.0,1.407
34,187298.0,187.298,240997,US,2020-11-03,16357,34.0,,USA,2713.261031344747,2020-11-03 06:00:57,40.2989,-74.521,6.7872214176939965,,4721797.0,NJ,37342.0,53160.27916538602,84000034.0,187.298
35,25445.0,25.445,48104,US,2020-11-03,1036,35.0,,USA,2294.13080418098,2020-11-03 06:00:57,34.8405,-106.2485,2.1536670547147847,,1182514.0,NM,21623.0,56395.34745084125,84000035.0,25.445
36,397998.0,397.998,511368,US,2020-11-03,33539,36.0,,USA,2628.660120375905,2020-11-03 06:00:57,42.1657,-74.9481,6.558681810359661,,14772754.0,NY,79831.0,75938.5595264538,84000036.0,397.998
37,27320.0,27.32,278028,US,2020-11-03,4390,37.0,,USA,2650.8941003904997,2020-11-03 06:00:57,35.6301,-79.8064,1.5789776569266405,,4127596.0,NC,246318.0,39355.100512162186,84000037.0,27.32
38,8440.0,8.44,46015,US,2020-11-03,540,38.0,,USA,6038.222611808487,2020-11-03 06:00:57,47.5289,-99.78399999999999,1.1735303705313485,,848765.0,ND,37035.0,111377.42073479586,84000038.0,8.44
40,44912.0,44.912,221909,US,2020-11-03,5340,39.0,,USA,1898.4267394410172,2020-11-03 06:00:57,40.3888,-82.7649,2.4063918092551453,,4564903.0,OH,171657.0,39052.64733811842,84000039.0,44.912
41,15948.0,15.948,125195,US,2020-11-03,1354,40.0,,USA,3163.909970530489,2020-11-03 06:00:57,35.5653,-96.9289,1.0815128399696474,,1619827.0,OK,107893.0,40936.03415339663,84000040.0,15.948
42,39416.0,39.416,45978,US,2020-11-03,692,41.0,,USA,1090.1106446419014,2020-11-03 06:00:57,44.571999999999996,-122.0709,1.5050676410457176,,871900.0,OR,5870.0,20672.223042830792,84000041.0,39.416
43,47315.0,47.315,217243,US,2020-11-03,8812,42.0,,USA,1696.9472478065713,2020-11-03 06:00:57,40.5908,-77.2098,4.056287199127245,,2550660.0,PA,161116.0,19923.93525724792,84000042.0,47.315
45,30099.0,30.099,34120,US,2020-11-03,1210,44.0,,USA,3220.8095257424047,2020-11-03 06:00:57,41.6809,-71.5118,3.5463071512309496,,1158387.0,RI,2811.0,109347.710553815,84000044.0,30.099
46,83037.0,83.037,178917,US,2020-11-03,3946,45.0,,USA,3474.984238782733,2020-11-03 06:00:57,33.8569,-80.945,2.2054919320131683,,1842038.0,SC,91934.0,35776.66190042795,84000045.0,83.037
47,13325.0,13.325,47850,US,2020-11-03,438,46.0,,USA,5408.863754282724,2020-11-03 06:00:57,44.2998,-99.4388,0.915360501567398,,263127.0,SD,34087.0,29743.324829114947,84000046.0,13.325
48,26748.0,26.748,264587,US,2020-11-03,3379,47.0,,USA,3874.363136742452,2020-11-03 06:00:57,35.7478,-86.6923,1.2770846640235536,,3720657.0,TN,234460.0,54481.80116658325,84000047.0,26.748
49,136084.0,136.084,942303,US,2020-11-03,18534,48.0,,USA,3249.782270799084,2020-11-03 06:00:57,31.0545,-97.5635,1.9668832636635991,,8291703.0,TX,787685.0,28596.14094843333,84000048.0,136.084
50,30823.0,30.823,117706,US,2020-11-03,614,49.0,,USA,3671.476669376205,2020-11-03 06:00:57,40.15,-111.8624,0.5216386590318249,,1410145.0,UT,86269.0,43985.13642412034,84000049.0,30.823
51,335.0,0.335,2219,US,2020-11-03,58,50.0,,USA,355.6152432174285,2020-11-03 06:00:57,44.0459,-72.7107,2.6137899954934656,,415518.0,VT,1826.0,66590.59694962572,84000050.0,0.335
53,159636.0,159.636,183418,US,2020-11-03,3658,51.0,,USA,2148.8792890039845,2020-11-03 06:00:57,37.7693,-78.17,1.9943516993970056,,2663155.0,VA,20124.0,31200.85609322644,84000051.0,159.636
54,106976.0,106.976,109354,US,2020-11-03,2378,53.0,,USA,1436.054321446145,2020-11-03 06:00:57,47.4009,-121.4905,2.174588949649761,,2469146.0,WA,,32425.222521183165,84000053.0,106.976
55,5557.0,5.557,25238,US,2020-11-03,461,54.0,,USA,1408.255014795103,2020-11-03 06:00:57,38.4912,-80.9545,1.8266106664553448,,794491.0,WV,19220.0,44331.79867499709,84000054.0,5.557
56,48400.0,48.4,232295,US,2020-11-03,2050,55.0,,USA,3989.654498445152,2020-11-03 06:00:57,44.2685,-89.6165,0.8824985471060505,,3327915.0,WI,181845.0,57156.76639700853,84000055.0,48.4
57,5107.0,5.107,14167,US,2020-11-03,97,56.0,,USA,2447.8237055492873,2020-11-03 06:00:57,42.756,-107.3025,0.6846897720053646,,134018.0,WY,8963.0,23156.09778854411,84000056.0,5.107
0,111937.0,111.937,195929,US,2020-11-04,2987,1.0,,USA,3995.953650535315,2020-11-04 05:30:25,32.3182,-86.9023,1.5245318457196229,,1363049.0,AL,81005.0,27799.25701355344,84000001.0,111.937
1,10251.0,10.251,17448,US,2020-11-04,84,2.0,,USA,2385.089092263634,2020-11-04 05:30:25,61.3707,-152.4044,0.4814305364511692,,624755.0,AK,7113.0,85402.12837214388,84000002.0,10.251
3,202022.0,202.022,249818,US,2020-11-04,6020,4.0,,USA,3432.1708070254685,2020-11-04 05:30:25,33.7298,-111.4312,2.4097543011312235,,1803235.0,AZ,41776.0,24774.077629340445,84000004.0,202.022
4,9850.0,9.85,114519,US,2020-11-04,2003,5.0,,USA,3794.7792500772084,2020-11-04 05:30:25,34.9697,-92.3731,1.7490547420078764,,1368885.0,AR,102666.0,45360.30172933696,84000005.0,9.85
5,927656.0,927.656,945401,US,2020-11-04,17745,6.0,,USA,2392.6798550413127,2020-11-04 05:30:25,36.1162,-119.6816,1.8769813021141293,,19074921.0,CA,,48276.000568229225,84000006.0,927.656
6,104292.0,104.292,114709,US,2020-11-04,2311,8.0,,USA,1991.9128086441192,2020-11-04 05:30:25,39.0598,-105.3111,2.0146631912055724,,2060642.0,CO,8106.0,35782.88707799767,84000008.0,104.292
7,60408.0,60.408,74843,US,2020-11-04,4635,9.0,,USA,2099.213892177544,2020-11-04 05:30:25,41.5978,-72.7554,6.192963937843219,,2367994.0,CT,9800.0,66418.0471305676,84000009.0,60.408
8,11217.0,11.217,25426,US,2020-11-04,712,10.0,,USA,2611.104949453872,2020-11-04 05:30:25,39.3185,-75.5071,2.80028317470306,,570060.0,DE,13497.0,58541.90543088469,84000010.0,11.217
10,3360.0,3.36,17524,US,2020-11-04,647,11.0,,USA,2483.035753504433,2020-11-04 05:30:25,38.8974,-77.0268,3.6920794339191967,,533419.0,District of Columbia,13517.0,75581.97036056727,84000011.0,3.36
11,799810.0,799.81,816700,US,2020-11-04,16890,12.0,,USA,3802.5421393324627,2020-11-04 05:30:25,27.7663,-81.6868,2.0680788539243298,,10182460.0,FL,,47409.37092208551,84000012.0,799.81
12,356560.0,356.56,364589,US,2020-11-04,8029,13.0,,USA,3433.8746793831237,2020-11-04 05:30:25,33.0406,-83.6431,2.2022057714302954,,3618830.0,GA,,34083.882689801474,84000013.0,356.56
15,3231.0,3.231,15318,US,2020-11-04,219,15.0,,USA,1081.8774578492971,2020-11-04 05:30:25,21.0943,-157.4983,1.429690560125343,,537421.0,HI,11868.0,37956.89158341997,84000015.0,3.231
16,35852.0,35.852,67024,US,2020-11-04,647,16.0,,USA,3750.5071164171422,2020-11-04 05:30:25,44.2405,-114.4788,0.9653258534256386,,390291.0,ID,30525.0,21839.77639313623,84000016.0,35.852
17,426104.0,426.104,436265,US,2020-11-04,10161,17.0,,USA,3442.796422076985,2020-11-04 05:30:25,40.3495,-88.9861,2.329088971152854,,7965115.0,IL,,62856.90904251253,84000017.0,426.104
18,57966.0,57.966,188066,US,2020-11-04,4439,18.0,,USA,2793.5217199559315,2020-11-04 05:30:25,39.8494,-86.2583,2.3603415822105007,,2995343.0,IN,125661.0,44492.65539341486,84000018.0,57.966
19,37046.0,37.046,134326,US,2020-11-04,1780,19.0,,USA,4257.46496908151,2020-11-04 05:30:25,42.0115,-93.2105,1.3251343745812427,,903136.0,IA,95500.0,28624.911650137714,84000019.0,37.046
20,82551.0,82.551,86290,US,2020-11-04,1057,20.0,,USA,2961.9189692563177,2020-11-04 05:30:25,38.5266,-96.7265,1.2249391586510603,,655267.0,KS,2682.0,22492.15154974713,84000020.0,82.551
21,90833.0,90.833,111379,US,2020-11-04,1503,21.0,,USA,2492.99803275665,2020-11-04 05:30:25,37.6681,-84.6701,1.3494464845258085,,1933819.0,KY,19043.0,43284.70324484357,84000021.0,90.833
22,10184.0,10.184,184769,US,2020-11-04,5951,22.0,,USA,3974.5577024923023,2020-11-04 05:30:25,31.1695,-91.8678,3.220778377325201,,2817860.0,LA,168634.0,60614.860542325594,84000022.0,10.184
23,1145.0,1.145,6925,US,2020-11-04,148,23.0,,USA,515.1717139855915,2020-11-04 05:30:25,44.6939,-69.3819,2.137184115523466,,647961.0,ME,5632.0,48203.780356074785,84000023.0,1.145
24,135381.0,135.381,147766,US,2020-11-04,4162,24.0,,USA,2444.1584734885073,2020-11-04 05:30:25,39.0639,-76.8021,2.816615459577981,,3499117.0,MD,8223.0,57877.97237035371,84000024.0,135.381
25,24496.0,24.496,161585,US,2020-11-04,10035,25.0,,USA,2344.3587909936346,2020-11-04 05:30:25,42.2302,-71.5301,6.210353683819663,,6271886.0,MA,127054.0,90995.76743020641,84000025.0,24.496
26,78909.0,78.909,207763,US,2020-11-04,7761,26.0,,USA,2080.3642226978923,2020-11-04 05:30:25,43.3266,-84.5361,3.7355063221074016,,5050490.0,MI,121093.0,50571.365946263184,84000026.0,78.909
27,20316.0,20.316,157096,US,2020-11-04,2553,27.0,,USA,2785.57182454458,2020-11-04 05:30:25,45.6945,-93.9002,1.6251209451545552,,2883738.0,MN,134227.0,51133.44274945599,84000027.0,20.316
28,12286.0,12.286,121509,US,2020-11-04,3384,28.0,,USA,4082.759297333568,2020-11-04 05:30:25,32.7416,-89.6787,2.784978890452559,,958717.0,MS,105839.0,32213.340125107985,84000028.0,12.286
29,190366.0,190.366,193441,US,2020-11-04,3075,29.0,,USA,3151.8251619408,2020-11-04 05:30:25,38.4561,-92.2884,1.5896319808106865,,2585280.0,MO,,42123.182544870586,84000029.0,190.366
30,12770.0,12.77,35159,US,2020-11-04,399,30.0,,USA,3289.644809305581,2020-11-04 05:30:25,46.9219,-110.4544,1.1348445632697175,,512524.0,MT,21990.0,47954.20564420301,84000030.0,12.77
31,28292.0,28.292,74060,US,2020-11-04,660,31.0,,USA,3828.561503054165,2020-11-04 05:30:25,41.1254,-98.2681,0.8911693221712126,,960464.0,NE,45108.0,49651.57298770476,84000031.0,28.292
32,98756.0,98.756,103025,US,2020-11-04,1807,32.0,,USA,3344.7981206146696,2020-11-04 05:30:25,38.3135,-117.0554,1.7539432176656151,,1277944.0,NV,2462.0,41489.58689105357,84000032.0,98.756
33,1450.0,1.45,11448,US,2020-11-04,483,33.0,,USA,841.9436189013695,2020-11-04 05:30:25,43.4525,-71.5639,4.219077568134172,,631044.0,NH,9515.0,46410.15627585568,84000033.0,1.45
34,189060.0,189.06,242825,US,2020-11-04,16371,34.0,,USA,2733.841541331586,2020-11-04 05:30:25,40.2989,-74.521,6.741892309276228,,4766659.0,NJ,37394.0,53665.357304898906,84000034.0,189.06
35,26437.0,26.437,49240,US,2020-11-04,1045,35.0,,USA,2348.3078496148228,2020-11-04 05:30:25,34.8405,-106.2485,2.1222583265637693,,1191327.0,NM,21758.0,56815.64877250362,84000035.0,26.437
36,400156.0,400.156,513689,US,2020-11-04,33543,36.0,,USA,2640.591097948597,2020-11-04 05:30:25,42.1657,-74.9481,6.529826412479148,,14900623.0,NY,79990.0,76595.86334861777,84000036.0,400.156
37,29602.0,29.602,280377,US,2020-11-04,4457,37.0,,USA,2673.290946182353,2020-11-04 05:30:25,35.6301,-79.8064,1.5896453703406486,,4157478.0,NC,246318.0,39640.014324828066,84000037.0,29.602
38,8396.0,8.396,47187,US,2020-11-04,555,38.0,,USA,6192.015872724268,2020-11-04 05:30:25,47.5289,-99.78399999999999,1.1761714031406956,,856372.0,ND,38236.0,112375.63347864084,84000038.0,8.396
40,46635.0,46.635,226138,US,2020-11-04,5373,39.0,,USA,1934.605743812612,2020-11-04 05:30:25,40.3888,-82.7649,2.3759828069585827,,4604715.0,OH,174130.0,39393.238144938456,84000039.0,46.635
41,15917.0,15.917,126526,US,2020-11-04,1375,40.0,,USA,3197.54681042646,2020-11-04 05:30:25,35.5653,-96.9289,1.086733161563631,,1647339.0,OK,109234.0,41631.31344657315,84000040.0,15.917
42,39889.0,39.889,46460,US,2020-11-04,701,41.0,,USA,1101.5385738845262,2020-11-04 05:30:25,44.571999999999996,-122.0709,1.5088247955230305,,877404.0,OR,5870.0,20802.719562646984,84000041.0,39.889
43,50079.0,50.079,220074,US,2020-11-04,8842,42.0,,USA,1719.0609990369464,2020-11-04 05:30:25,40.5908,-77.2098,4.017739487626889,,2569217.0,PA,161153.0,20068.889295249355,84000042.0,50.079
45,30506.0,30.506,34543,US,2020-11-04,1212,44.0,,USA,3260.7392569671715,2020-11-04 05:30:25,41.6809,-71.5118,3.508670352893496,,1170059.0,RI,2825.0,110449.50682534094,84000044.0,30.506
46,83221.0,83.221,179952,US,2020-11-04,3968,45.0,,USA,3495.0863458331537,2020-11-04 05:30:25,33.8569,-80.945,2.205032453098604,,1855123.0,SC,92763.0,36030.80303159197,84000045.0,83.221
47,13367.0,13.367,48854,US,2020-11-04,446,46.0,,USA,5522.353810903411,2020-11-04 05:30:25,44.2998,-99.4388,0.912924223195644,,265210.0,SD,35041.0,29978.782785231368,84000046.0,13.367
48,25167.0,25.167,266357,US,2020-11-04,3454,47.0,,USA,3900.281351741807,2020-11-04 05:30:25,35.7478,-86.6923,1.2967558577398004,,3734564.0,TN,237736.0,54685.442192569695,84000047.0,25.167
49,139384.0,139.384,950302,US,2020-11-04,18632,48.0,,USA,3277.3689476791546,2020-11-04 05:30:25,31.0545,-97.5635,1.9606398807957888,,8328869.0,TX,792286.0,28724.3177746522,84000048.0,139.384
50,31544.0,31.544,119375,US,2020-11-04,620,49.0,,USA,3723.535991425964,2020-11-04 05:30:25,40.15,-111.8624,0.5193717277486911,,1420855.0,UT,87211.0,44319.201935895595,84000049.0,31.544
51,346.0,0.346,2237,US,2020-11-04,58,50.0,,USA,358.49990945353204,2020-11-04 05:30:25,44.0459,-72.7107,2.592758158247653,,416146.0,VT,1833.0,66691.23974941866,84000050.0,0.346
53,160707.0,160.707,184679,US,2020-11-04,3666,51.0,,USA,2163.6528487605733,2020-11-04 05:30:25,37.7693,-78.17,1.9850659793479497,,2685669.0,VA,20306.0,31464.624470989984,84000051.0,160.707
54,107611.0,107.611,110011,US,2020-11-04,2400,53.0,,USA,1444.6821511477576,2020-11-04 05:30:25,47.4009,-121.4905,2.181600021816,,2470185.0,WA,,32438.86683634294,84000053.0,107.611
55,5508.0,5.508,25596,US,2020-11-04,471,54.0,,USA,1428.2310547070078,2020-11-04 05:30:25,38.4912,-80.9545,1.8401312705110169,,800408.0,WV,19617.0,44661.961323485186,84000054.0,5.508
56,50723.0,50.723,238066,US,2020-11-04,2102,55.0,,USA,4088.7711221801733,2020-11-04 05:30:25,44.2685,-89.6165,0.882948426066721,,3377088.0,WI,185241.0,58001.31010501794,84000055.0,50.723
